Glacier	uniqPlot	Year	Plot	lon	lat	sper.q1	bact.q1	coll.q1	olig.q1	inse.q1	euka.uni.q1	euka.ani.q1	fung.q1	sper.q0	bact.q0	coll.q0	olig.q0	inse.q0	euka.uni.q0	euka.ani.q0	fung.q0	glacier	time	ph1	c	n	p	ph	lg_n	lg_p	lg_time	ndvi	twi	meanT_new								
rotmo	rotmo_1910_e	1910	e	11.035444	46.836675	5.050255844	155.7284926	2.886224068	2.748824187	4.498089689	9.47196098	11.87386759	10.18351225	12	295	4	4	9	17	20	53	Rotmoosferner	108	6.19	20.019	0.161	6438.763599	6.19	-1.766091722	8.770091813	4.682131227	0.504379893	17.36472905	8.371881584								
rotmo	rotmo_1921_a	1921	a	11.035545	46.834953	1.954079727	114.6052129	2.15863001	3.295089336	6.386262817	2.669226775	4.290349231	48.21426019	8	198	3	5	15	3	5	129	Rotmoosferner	97	5.44	11.351	0.0861	4707.073946	5.44	-2.342365963	8.456821751	4.574710979	0.251971803	12.49072075	7.90049391								
rotmo	rotmo_1921_b	1921	b	11.035588	46.835186	2.086856746	24.61763237	2.69093963	3.44800815	2.757204481	1	1	36.72545408	7	35	3	4	10	0	0	101	Rotmoosferner	97	5.72	0.7285	0.0529	2689.35006	5.72	-2.766209115	7.89705483	4.574710979	0.344679976	13.18314299	8.022298674								
rotmo	rotmo_1921_c	1921	c	11.035664	46.835402	1	52.8321148	1	1	1.335131805	1	1.594485863	20.76122741	1	82	0	1	4	1	2	77	Rotmoosferner	97	5.47	0.2309	0	9611.755041	5.47	-4.605170186	9.170742112	4.574710979	0.336613867	17.14141129	8.171120117								
rotmo	rotmo_1921_d	1921	d	11.035708	46.835574	3.218293328	71.41150191	1	1.504411916	2.601873052	7.977538574	6.226332097	27.51137427	6	98	1	3	11	10	9	106	Rotmoosferner	97	5.3	0.8438	0.0719	2580.411197	5.3	-2.502256288	7.855704044	4.574710979	0.42382107	17.14141129	8.171120117								
rotmo	rotmo_1921_e	1921	e	11.035654	46.83582	2.999531157	32.99420174	2.22597301	2.999989686	6.596038131	1	1	34.45215564	7	46	3	7	15	0	0	78	Rotmoosferner	97	5.19	0.6072	0.044	1811.96204	5.19	-2.918771232	7.502165537	4.574710979	0.453553506	17.87886293	8.235252758								
rotmo	rotmo_1956_a	1956	a	11.039235	46.829739	3.51685502	118.0925204	2.8625288	2.351197742	4.483248476	3.808050345	5.719485089	17.72135846	5	193	4	7	17	4	11	62	Rotmoosferner	62	5.86	12.978	0.0929	3640.229469	5.86	-2.273997636	8.199801999	4.127134385	0.45759109	11.2288974	8.688315344								
rotmo	rotmo_1956_b	1956	b	11.039337	46.829958	3.496912495	15.93474384	1.330653004	2.061548254	2.604249447	1	3.461916087	17.47504224	5	21	2	3	9	0	6	76	Rotmoosferner	62	5.83	0.5692	0.0453	2448.821251	5.83	-2.89498237	7.803362066	4.127134385	0.350110041	11.44447056	8.822312498								
rotmo	rotmo_1956_c	1956	c	11.039379	46.830224	3.798351542	74.58316337	1.019516271	1	2.461124091	1.671893256	10.60121195	27.13677482	6	105	2	1	6	2	13	120	Rotmoosferner	62	6.55	0.5846	0.0429	1708.204794	6.55	-2.93935194	7.44319827	4.127134385	0.379682716	11.43196129	8.92684536								
rotmo	rotmo_1956_d	1956	d	11.039464	46.830527	2.253479912	33.55561305	1.235854463	3.557479675	4.666723491	9.226406564	4.654534846	32.54888506	5	38	2	7	12	12	5	78	Rotmoosferner	62	5.84	0.8103	0.0608	2407.772234	5.84	-2.647896278	7.786457215	4.127134385	0.476971354	11.68788806	9.044737244								
rotmo	rotmo_1956_e	1956	e	11.039588	46.830639	4.873361937	37.38175177	4.508609621	4.325348199	2.967894512	1.846945916	9.059085502	23.75295722	6	45	7	9	12	2	11	78	Rotmoosferner	62	5.83	0.5539	0.0375	3486.844023	5.83	-3.047025568	8.156752315	4.127134385	0.297205389	15.00154642	9.174807024								
rotmo	rotmo_1993_a	1993	a	11.043741	46.8256	1.858805616	30.90813258	1	1.028669003	2.438874683	4.47837806	2.454873428	18.91022504	5	49	0	2	3	7	6	42	Rotmoosferner	25	7.27	0.404	0.035	690.0706095	7.27	-3.101092789	6.536793925	3.218875825	0.126349155	11.60750903	7.448136163								
rotmo	rotmo_1993_b	1993	b	11.043726	46.825702	2.11947305	44.09051727	1.122303531	2.858544979	4.077644467	5.52805579	5.71885864	21.08907043	4	59	3	5	13	6	7	82	Rotmoosferner	25	7.13	0.4115	0.036	658.0536221	7.13	-3.079113882	6.489286421	3.218875825	0.126809526	12.9092441	7.558462882								
rotmo	rotmo_1993_c	1993	c	11.043641	46.825902	1	72.51881647	1	1	1	1	1	1	0	131	1	0	0	0	0	0	Rotmoosferner	25	8.1	0.5095	0	310.2643126	8.1	-4.605170186	5.737424555	3.218875825	0.101803182	13.80651034	7.67705245								
rotmo	rotmo_1993_d	1993	d	11.043494	46.826033	1	43.70521617	1	1	1	1	1	7.167370502	1	66	0	0	0	0	1	9	Rotmoosferner	25	8.26	0.6931	0	425.1769986	8.26	-4.605170186	6.05250555	3.218875825	0.106767267	13.80651034	7.67705245								
rotmo	rotmo_1993_e	1993	e	11.043343	46.826224	1	67.14194389	1	1	1	1	1	2.491201982	1	131	0	0	1	0	0	3	Rotmoosferner	25	8.25	0.8827	0.0112	184.7425852	8.25	-3.853754097	5.218963425	3.218875825	0.092207277	12.55471081	7.759827328								
rutor	rutor_1850_a	1850	a	6.997482	45.670338	1.964436303	45.64638674	1	2.02116785	2.936761227	1.992822445	4.545110448	8.567133041	2	73	1	3	4	2	9	57	Rutor	168	4.27	0.3394	0	2824.574935	4.27	-4.605170186	7.946113167	5.123963979	0.220506043	9.178176468	7.78663311								
rutor	rutor_1850_b	1850	b	6.99722	45.670146	3.823222833	90.06590147	1	1.994492864	4.353899749	1	5.149696841	15.61697707	9	230	1	2	7	0	6	61	Rutor	168	5.18	0.8145	0.06	7317.090051	5.18	-2.659260037	8.897967994	5.123963979	0.200588751	8.858940345	7.752846384								
rutor	rutor_1850_c	1850	c	6.992513	45.671613	4.097948844	64.49244111	5.028778226	2.406000827	6.341438898	7.178041777	9.947317347	13.91735569	7	116	12	6	18	9	15	102	Rutor	168	5.71	0.6135	0.04	4672.608405	5.71	-2.995732274	8.44947274	5.123963979	0.514373528	12.83528148	8.279195261								
rutor	rutor_1850_f	1850	f	6.97041	45.67445	4.864081448	83.04543575	2.64046782	4.047389648	9.114666298	1	2.323736465	24.15655348	12	161	4	6	20	1	3	102	Rutor	168	5.22	1.7923	0.14	11107.11681	5.22	-1.897119985	9.315341336	5.123963979	0.556081125	12.68554819	10.70672576								
rutor	rutor_1850_g	1850	g	6.971449	45.674347	4.812967046	71.84721988	1.139831605	1	3.098034437	1.994085753	3.830433786	20.69124503	13	149	2	1	11	2	4	122	Rutor	168	5.2	2.1467	0.17	9366.047348	5.2	-1.714798428	9.144846445	5.123963979	0.549390201	10.22240926	10.58463651								
rutor	rutor_1864_a	1864	a	6.989097	45.670827	8.203644324	66.36821268	5.060037941	2.956268093	7.517086513	15.38885805	12.70554603	18.55639233	17	129	10	6	23	24	16	108	Rutor	154	4.8	0.5097	0.04	4721.531584	4.8	-2.995732274	8.459888514	5.036952602	0.536807514	10.48593877	9.302011967								
rutor	rutor_1864_b	1864	b	6.988908	45.670697	3.414469964	73.41798791	1.921327364	1.969324691	4.397566138	10.89341511	3.989535655	20.18820593	6	145	4	5	14	17	7	86	Rutor	154	4.84	0.753	0.06	5273.636313	4.84	-2.659260037	8.570475406	5.036952602	0.558988096	9.266245427	9.382083416								
rutor	rutor_1864_c	1864	c	6.989717	45.670919	5.485554276	109.5190948	3.350231984	2.584791402	7.338133046	19.71301233	11.37992371	63.01661333	13	204	5	5	14	27	23	206	Rutor	154	5.19	0.396	0.03	4319.429923	5.19	-3.218875825	8.37087871	5.036952602	0.429053282	12.88404632	9.205888462								
rutor	rutor_1864_d	1864	d	6.987434	45.669964	3.933763284	54.85517272	2.325381425	1.400893381	2.596039886	13.15409576	7.973660764	19.84800288	14	110	3	2	6	23	14	75	Rutor	154	4.97	0.7348	0.06	3502.054596	4.97	-2.659260037	8.161105103	5.036952602	0.449254843	8.910379543	9.781321716								
rutor	rutor_1864_e	1864	e	6.986928	45.669847	6.693998734	32.81401168	3.157313055	2.026307581	4.8195491	4.634929657	1.624359234	48.33788892	14	47	4	4	16	5	2	95	Rutor	154	4.88	1.2386	0.11	9517.223992	4.88	-2.120263536	9.160858488	5.036952602	0.474879858	8.971419876	9.968052959								
rutor	rutor_1864_f	1864	f	6.969601	45.673565	5.237919811	18.86291339	1	2.321824353	7.103878724	4.924806457	4.27676131	14.82128738	10	31	0	4	10	5	5	86	Rutor	154	5.07	1.0486	0.08	5594.957842	5.07	-2.407945609	8.629621086	5.036952602	0.608680032	13.46135743	12.85955124								
rutor	rutor_1864_g	1864	g	6.969966	45.673434	3.359651217	26.38044038	2.892046547	1.45257552	2.983436298	1	1	36.52634761	5	38	4	2	8	0	0	77	Rutor	154	5.05	1.6708	0.13	6532.867375	5.05	-1.966112856	8.784601234	5.036952602	0.545900988	11.01264032	12.72745514								
rutor	rutor_1873_d	1873	d	6.98441	45.667867	3.405739737	76.45473148	1.964433643	1	3.269883824	1	3.360934426	17.85375284	11	132	2	1	8	0	4	110	Rutor	145	4.9	0.2747	0.03	3442.860554	4.9	-3.218875825	8.144057961	4.976733742	0.415597733	9.262776077	10.01807795								
rutor	rutor_1873_e	1873	e	6.985492	45.668363	1.241194323	105.9687428	1.41860371	3.446091729	3.220946092	9.334596138	14.57927965	24.87252209	7	196	2	5	16	11	19	103	Rutor	145	5.15	0.4682	0.05	4723.513057	5.15	-2.813410717	8.460308093	4.976733742	0.448481709	8.680580742	9.974719715								
rutor	rutor_1905_a	1905	a	6.990692	45.669154	3.168691163	85.64362546	1.544960507	2.687405024	5.164090924	10.28102547	11.13316342	30.4448648	6	136	3	6	14	12	13	126	Rutor	113	5.55	1.7811	0.15	7159.921907	5.55	-1.832581464	8.876254353	4.727387819	0.378356424	8.772192164	8.555451441								
rutor	rutor_1905_b	1905	b	6.99094	45.669307	1.748439707	146.9077715	1	1.856267262	1.73769776	7.947505249	3.59040783	31.30582196	11	311	0	2	6	14	5	134	Rutor	113	5.29	0.4132	0.03	3878.526416	5.29	-3.218875825	8.263210571	4.727387819	0.352972111	8.709782373	8.405303717								
rutor	rutor_1905_c	1905	c	6.991571	45.669802	4.10910405	37.99498732	2.335121106	1.375447426	3.193105236	8.568695505	6.295880635	10.14445109	5	60	3	3	8	9	10	36	Rutor	113	5.51	0.7159	0.05	6221.190297	5.51	-2.813410717	8.735716533	4.727387819	0.325878787	10.12846809	7.963751078								
rutor	rutor_1905_d	1905	d	6.990168	45.668949	2.65654065	37.89438321	2.2974621	1.843476008	4.218266841	3.68665828	6.971649119	27.49950617	8	64	7	4	8	4	9	96	Rutor	113	5.73	1.2097	0.1	9369.151184	5.73	-2.207274913	9.145177782	4.727387819	0.399624032	9.211461603	8.701571989								
rutor	rutor_1905_e	1905	e	6.98955	45.668957	2.775221279	72.72277045	1	1.084028418	5.142447329	9.663847462	3.164372187	32.34053331	9	127	1	5	10	11	4	150	Rutor	113	5.61	0.4701	0	6769.384156	5.61	-4.605170186	8.820165395	4.727387819	0.391627997	10.38710932	9.047026587								
rutor	rutor_1933_a	1933	a	6.99939	45.670481	7.611000904	34.90544226	1.327781165	1.99336323	3.452317997	5.603328526	2.887799601	18.63737623	12	49	2	2	10	7	13	63	Rutor	85	6.42	0.3501	0	4194.067006	6.42	-4.605170186	8.341426188	4.442651256	0.156092855	8.985428875	8.020733309								
rutor	rutor_1933_b	1933	b	6.999177	45.67041	1	93.65440341	3.142567649	2.212491496	7.465937098	2.990152612	1.544379873	20.54603899	1	158	5	4	16	3	2	140	Rutor	85	5.42	0.8137	0.0696	7253.824675	5.42	-2.530741186	8.88928415	4.442651256	0.281661345	8.744800525	7.750330353								
rutor	rutor_1933_c	1933	c	6.998871	45.670349	2.30360681	43.63006689	1	1.099030379	6.595588313	10.15651379	3.582402185	44.26484436	11	55	1	3	10	11	5	161	Rutor	85	5.82	1.336	0.1093	9977.97631	5.82	-2.12611395	9.208135574	4.442651256	0.288639245	8.744800525	7.750330353								
rutor	rutor_1933_d	1933	d	6.998501	45.670285	1.429087211	33.62012166	1	1	3.586562129	12.67394328	4.397385243	43.26090553	10	77	1	1	8	20	6	138	Rutor	85	5.58	0.5918	0.0514	4513.180497	5.58	-2.790345444	8.414757394	4.442651256	0.333065836	8.69906585	7.784998035								
rutor	rutor_1933_e	1933	e	6.99831	45.670202	3.447232908	119.535297	1	1.008126077	3.641527519	8.380679226	5.479844318	36.71316389	6	227	1	2	8	11	7	131	Rutor	85	5.16	0.441	0.0365	3713.482029	5.16	-3.068302966	8.219725268	4.442651256	0.33948167	8.940292956	7.795437813								
rutor	rutor_1954_a	1954	a	7.001564	45.669532	1.999777721	90.51815847	3.310839357	1.59594031	2.15549468	3.595382083	6.089512747	11.81329135	6	133	5	4	7	5	10	46	Rutor	64	6.23	0.5413	0.0424	2574.347495	6.23	-2.948848688	7.853351381	4.158883083	0.639068549	12.74528572	7.385685921								
rutor	rutor_1954_b	1954	b	6.999609	45.669433	1.91192207	68.97631453	1.209746175	1.852927417	4.079965879	6.171073922	7.275976074	28.12527828	8	100	2	3	12	7	11	104	Rutor	64	6.35	0.4235	0	2235.812715	6.35	-4.605170186	7.712360072	4.158883083	0.665687087	9.993434205	7.046134233								
rutor	rutor_1954_c	1954	c	6.999397	45.669412	7.659599418	107.4124282	3.371784111	1.301150958	2.935481043	5.291222082	6.755850824	33.15214928	14	213	5	3	15	7	8	141	Rutor	64	5.82	0.6328	0.0534	5490.759697	5.82	-2.758291418	8.610821903	4.158883083	0.539403968	9.993434205	7.046134233								
rutor	rutor_1954_d	1954	d	6.998539	45.669022	3.596096794	97.0190318	1.897601607	1.14425606	2.31135823	1.996190814	4.872121968	10.95962935	5	184	2	3	14	2	5	73	Rutor	64	5.27	0.8529	0.0681	4329.392038	5.27	-2.549765222	8.373182404	4.158883083	0.473669912	9.762005358	8.104984075								
rutor	rutor_1954_e	1954	e	6.997475	45.668539	2.788717063	99.95053329	2.61784056	2.456208289	5.768651812	6.804820734	11.23531071	13.03237549	4	166	3	5	14	7	14	46	Rutor	64	4.89	0.7682	0.0601	3798.683102	4.89	-2.657832485	8.242409733	4.158883083	0.329764395	8.880900622	8.01141721								
rutor	rutor_1988_a	1988	a	7.000305	45.668546	5.319820668	99.66643027	1.951696862	1.140514038	2.150430999	14.08812888	5.905780036	43.72094043	8	188	2	3	5	16	10	110	Rutor	30	5.04	0.3535	0.0291	5110.80454	5.04	-3.241632812	8.539112115	3.401197382	0.27408549	9.584485487	7.884922951								
rutor	rutor_1988_b	1988	b	7.000533	45.668741	2.875178649	87.77945612	3.325072453	1.066419156	5.12254591	9.885914317	6.428044815	27.6490128	7	172	4	2	12	12	13	103	Rutor	30	5.83	0.3438	0.03	4041.169178	5.83	-3.218875825	8.30428933	3.401197382	0.360486994	9.590339696	8.093284905								
rutor	rutor_1988_c	1988	c	7.001018	45.668877	4.977561881	108.5961646	1.916622408	1.030126153	1.427849484	8.51192228	1.99887403	23.51808141	8	210	2	2	9	11	2	84	Rutor	30	6.65	0.2557	0.02	1361.595643	6.65	-3.506557897	7.216412558	3.401197382	0.451284909	11.65198487	6.962992358								
rutor	rutor_1988_d	1988	d	6.9981	45.668493	3.335507627	126.527851	1.026465755	2.222010582	6.127427366	8.517353349	9.019663746	24.63373421	8	301	2	6	17	10	13	91	Rutor	30	5.36	0.6388	0.05	3185.618528	5.36	-2.813410717	8.066401749	3.401197382	0.444408654	10.60192726	8.029111058								
rutor	rutor_1988_e	1988	e	6.998324	45.668546	3.040153086	112.4403618	2.487067077	2.388113252	6.94161223	16.45152917	11.06858897	41.79598824	9	174	7	7	17	25	24	148	Rutor	30	6.35	1.0085	0.08	4473.078714	6.35	-2.407945609	8.405832201	3.401197382	0.545960257	10.14111232	8.035306156								
rutor	rutor_2006_a	2006	a	6.996533	45.667744	6.064407466	80.21655539	1	1.572097647	8.565002092	27.7421679	10.47243996	21.90179027	8	155	1	2	16	35	17	98	Rutor	12	6.7	0.1279	0	143.2383308	6.7	-4.605170186	4.964509892	2.48490665	0.468180041	10.43660294	8.255631149								
rutor	rutor_2006_b	2006	b	6.996256	45.667689	1.952541018	59.77024477	1	1.931527533	8.398756372	1	2.643339998	22.01544429	5	87	1	3	15	0	5	60	Rutor	12	6.34	0.1509	0	2049.873625	6.34	-4.605170186	7.625533424	2.48490665	0.341793938	10.47209146	8.391793489								
rutor	rutor_2006_c	2006	c	6.995817	45.667626	4.053551431	64.9229494	2.879676382	2.40234625	6.918464343	11.50715447	10.63950739	15.11678111	9	153	4	3	14	14	15	75	Rutor	12	6.23	0.1325	0	1235.335114	6.23	-4.605170186	7.11909756	2.48490665	0.408822449	10.68089513	8.539865077								
rutor	rutor_2006_d	2006	d	6.995512	45.667508	2.115284428	65.84448445	2.888026113	1	5.904133571	1.985617205	2.242210421	29.49954088	4	91	3	1	18	2	3	101	Rutor	12	6.21	0.1274	0	2340.76134	6.21	-4.605170186	7.758231514	2.48490665	0.391411633	10.68089513	8.539865077								
rutor	rutor_2006_e	2006	e	6.994925	45.667184	3.69341294	106.6657411	4.125134862	2.519977625	4.968389268	8.526083356	9.279583583	16.98460728	6	190	5	4	16	10	14	92	Rutor	12	6.85	0.1715	0	448.196733	6.85	-4.605170186	6.105232272	2.48490665	0.313606129	11.66465353	8.575061202								
sanis	sanis_1850_a	1850	a	-75.375632	4.831647	3.206724012	102.9420236	1	1.126785205	1.932767133	11.10204871	7.819454947	18.08692521	4	180	0	3	5	14	9	40	Santa Isabel	169	5.29	19.39043617	0.652022123	18086.96009	5.29	-0.412456305	9.802946521	5.129898715	0.393469028	13.71504811	10.21580696								
sanis	sanis_1850_b	1850	b	-75.375647	4.831562	2.763976783	21.20943057	1.085980362	1.968397579	1.71891558	1.988531352	2.655691817	26.22162971	5	25	3	3	6	2	3	60	Santa Isabel	169	5.28	1.730444312	0.122606106	37560.1375	5.28	-2.020372153	10.53369859	5.129898715	0.388136654	10.45445091	10.2065316								
sanis	sanis_1850_c	1850	c	-75.3757315	4.831525591	1	18.85967093	2.425391461	1.775984484	5.031341095	1	1	1.01212719	0	21	3	2	8	0	0	2	Santa Isabel	169	5.48	2.321851254	0.139406025	8539.250342	5.48	-1.901087676	9.052428501	5.129898715	0.388136654	10.45445091	10.2065316								
sanis	sanis_1850_d	1850	d	-75.37581048	4.831470059	1	11.4326318	3.181422007	1	1	1	1	6.536406139	0	24	5	0	1	1	0	34	Santa Isabel	169	5.67	3.200409412	0.22288844	12049.97432	5.67	-1.457195739	9.396817808	5.129898715	0.388136654	10.45445091	10.2065316								
sanis	sanis_1850_e	1850	e	-75.37586848	4.831392313	2.827808803	40.17158303	3.673432998	4.067852638	7.628875571	3.613615722	7.458317852	24.42083152	9	81	5	7	15	4	10	76	Santa Isabel	169	5.52	1.820972204	0.087904178	30450.74327	5.52	-2.323766058	10.32386568	5.129898715	0.388136654	10.45445091	10.2065316								
sanis	sanis_1959_a	1959	a	-75.37555556	4.8205556	1	22.54470213	3.207617328	1	2.221711047	1	1	12.58999596	0	41	6	1	5	0	1	38	Santa Isabel	60	5.92	0.090066984	0	16368.66428	5.92	-4.605170186	9.703124072	4.094344562	0.206431685	8.603877002	8.659875234								
sanis	sanis_1959_b	1959	b	-75.37622778	4.8205889	1	38.53102522	1.595108672	1	2.626897925	1.842022775	1.39357745	17.9496509	1	53	2	1	4	2	4	38	Santa Isabel	60	5.89	0.288448691	0	9076.415488	5.89	-4.605170186	9.113434624	4.094344562	0.176083443	8.835991585	8.80534037								
sanis	sanis_1959_c	1959	c	-75.37570833	4.8205028	1.06140085	47.88583636	2.205737982	1	2.458585804	3.92477678	7.941482668	6.932306525	2	82	5	1	6	4	13	19	Santa Isabel	60	5.27	0.935624838	0.048547272	14676.22857	5.27	-2.837920789	9.59398436	4.094344562	0.259697584	9.545242008	8.740588029								
sanis	sanis_1959_d	1959	d	-75.37535	4.8202583	1	21.36222473	1	1	2.646540801	1.895824048	2.518041333	17.82279349	0	31	1	1	7	2	4	39	Santa Isabel	60	5.54	0.171266645	0	23236.01547	5.54	-4.605170186	10.05345875	4.094344562	0.196027957	14.60148278	8.644697984								
sanis	sanis_1959_e	1959	e	-75.3759	4.8204556	1	50.15389861	1.251570149	1	1.494412408	1	3.862580517	6.780408093	0	81	4	1	6	0	5	26	Santa Isabel	60	4.87	8.247960091	0.450055271	94554.6108	4.87	-0.776408642	11.45693284	4.094344562	0.205869381	9.060817396	8.74554197								
sanis	sanis_1987_a	1987	a	-75.37567	4.818831	1	31.08916729	1	1	1.057150132	3.821366721	2.991067285	2.118284381	0	63	0	0	3	4	4	3	Santa Isabel	32	5.01	0.165192947	0	9876.676527	5.01	-4.605170186	9.19793135	3.465735903	0.16951894	11.26227418	8.539757808								
sanis	sanis_1987_b	1987	b	-75.37497	4.81908	1	50.36914024	1.674670045	1	2.421033429	1.948565916	2.815472774	6.221045077	0	79	2	0	8	2	3	35	Santa Isabel	32	5.37	0.386924952	0	17450.88102	5.37	-4.605170186	9.767145415	3.465735903	0.154476437	8.868745566	8.501832883								
sanis	sanis_1987_c	1987	c	-75.375	4.8188889	1	28.77303556	1	1	1.826641852	1	2.446549523	17.31723893	0	41	1	1	6	0	3	50	Santa Isabel	32	5.04	0.173842371	0	46725.52515	5.04	-4.605170186	10.75204587	3.465735903	0.153695054	8.868745566	8.501832883								
sanis	sanis_1987_d	1987	d	-75.375	4.8186111	1	62.61634311	1	1	1.094182198	2.897026758	1.070716816	6.500640903	0	113	1	0	6	3	2	25	Santa Isabel	32	5.04	0.464530647	0	12429.06862	5.04	-4.605170186	9.427793251	3.465735903	0.191648916	9.417373936	8.478406747								
sanis	sanis_1987_e	1987	e	-75.375	4.8191667	1	56.37228362	2.063957186	1	1.192563349	2.999749887	1.645773335	21.35748495	0	85	4	0	7	3	3	43	Santa Isabel	32	4.79	1.513099074	0.059182238	12818.65934	4.79	-2.671011128	9.45865715	3.465735903	0.156652465	8.472826202	8.504531701								
sanis	sanis_2002_a	2002	a	-75.373422	4.817124	1	13.02827575	1.042241389	1	1.202079774	1	1	10.24106655	0	30	2	1	5	0	1	37	Santa Isabel	17	6	0.099974722	0	21777.34022	6	-4.605170186	9.988625269	2.833213344	0.089960304	10.71235183	7.89411219								
sanis	sanis_2002_b	2002	b	-75.373507	4.817144	1	48.77965808	1	1	1.408969753	1	1.623098142	10.48445153	1	72	0	0	6	0	5	32	Santa Isabel	17	6.36	0.023884358	0	9818.40176	6.36	-4.605170186	9.192013635	2.833213344	0.116844713	10.71235183	7.89411219								
sanis	sanis_2002_c	2002	c	-75.373597	4.816993	1	22.21111539	1	1	2.169774772	1	1.496679776	22.73562937	0	34	1	1	7	1	4	43	Santa Isabel	17	5.13	0.082463309	0	7920.671877	5.13	-4.605170186	8.977231314	2.833213344	0.123238022	10.9856411	7.985644301								
sanis	sanis_2002_d	2002	d	-75.373597	4.816993	1	48.44297907	1.973718195	1	1.970610921	5.979144774	1.817937481	4.966629582	0	80	3	0	5	9	5	8	Santa Isabel	17	5.3	0.178817213	0.016428703	29135.30022	5.3	-3.633304608	10.27970578	2.833213344	0.123238022	10.9856411	7.985644301								
sanis	sanis_2002_e	2002	e	-75.373597	4.816993	1	41.07863385	1.146317687	1	1.175650659	2.900041956	1.20051934	12.73043488	0	55	2	0	5	3	3	21	Santa Isabel	17	5.02	0.068927065	0	43198.23346	5.02	-4.605170186	10.67355488	2.833213344	0.123238022	10.9856411	7.985644301								
